model_name,dataset_name,train_idc,test_idc,random_seed,accuracy,precision_macro,precision_weighted,recall_macro,recall_weighted,AUROC,n_params
imagine_gcn,cross_subject_data_0_5_subjects,"['S099', 'S104', 'S003', 'S041', 'S109']",['S097'],688933,0.36538461538461536,0.615628157548315,0.6131711799938625,0.36100764356330645,0.36538461538461536,0.5739909094441247,354308
imagine_gcn,cross_subject_data_0_5_subjects,"['S099', 'S104', 'S003', 'S041', 'S109']",['S097'],890203,0.4223901098901099,0.6259007768518403,0.6237173707312489,0.418630887338018,0.4223901098901099,0.6124206696298656,354308
imagine_gcn,cross_subject_data_0_5_subjects,"['S099', 'S104', 'S003', 'S041', 'S109']",['S097'],517391,0.2534340659340659,0.06335851648351648,0.06422882577587247,0.25,0.2534340659340659,0.5,354308
imagine_gcn,cross_subject_data_0_5_subjects,"['S099', 'S104', 'S003', 'S041', 'S109']",['S097'],195645,0.2534340659340659,0.06335851648351648,0.06422882577587247,0.25,0.2534340659340659,0.5,354308
imagine_gcn,cross_subject_data_0_5_subjects,"['S099', 'S104', 'S003', 'S041', 'S109']",['S097'],705223,0.6723901098901099,0.7142284581404663,0.715687741735182,0.6731569660599088,0.6723901098901099,0.7821311852510009,354308
imagine_gcn,cross_subject_data_1_5_subjects,"['S075', 'S045', 'S050', 'S034', 'S044']",['S054'],688933,0.257133152173913,0.06428328804347826,0.06611745794689272,0.25,0.257133152173913,0.5,354308
imagine_gcn,cross_subject_data_1_5_subjects,"['S075', 'S045', 'S050', 'S034', 'S044']",['S054'],890203,0.257133152173913,0.06428328804347826,0.06611745794689272,0.25,0.257133152173913,0.5,354308
imagine_gcn,cross_subject_data_1_5_subjects,"['S075', 'S045', 'S050', 'S034', 'S044']",['S054'],517391,0.257133152173913,0.06428328804347826,0.06611745794689272,0.25,0.257133152173913,0.5,354308
imagine_gcn,cross_subject_data_1_5_subjects,"['S075', 'S045', 'S050', 'S034', 'S044']",['S054'],195645,0.2554347826086957,0.06385869565217392,0.06524692816635161,0.25,0.2554347826086957,0.5,354308
imagine_gcn,cross_subject_data_1_5_subjects,"['S075', 'S045', 'S050', 'S034', 'S044']",['S054'],705223,0.8355978260869565,0.8362220640123363,0.836152621139444,0.8355039469388679,0.8355978260869565,0.8903376420889085,354308
imagine_gcn,cross_subject_data_2_5_subjects,"['S039', 'S095', 'S059', 'S062', 'S026']",['S079'],688933,0.26120923913043476,0.06530230978260869,0.06823026660710065,0.25,0.26120923913043476,0.5,354308
imagine_gcn,cross_subject_data_2_5_subjects,"['S039', 'S095', 'S059', 'S062', 'S026']",['S079'],890203,0.8131793478260869,0.8153691972884115,0.815443654619438,0.8128326792161715,0.8131793478260869,0.8752687029896038,354308
imagine_gcn,cross_subject_data_2_5_subjects,"['S039', 'S095', 'S059', 'S062', 'S026']",['S079'],517391,0.26120923913043476,0.06530230978260869,0.06823026660710065,0.25,0.26120923913043476,0.5,354308
